"City","State","Age_Group","Disability","variable","Disabled_Count","sex"
"Patna","BIHAR","15-59","In-Movement","Disab_M_TotDisab",2876,"M"
"Patna","BIHAR","60+","In-Movement","Disab_M_TotDisab",643,"M"
"Patna","BIHAR","Age not stated","In-Movement","Disab_M_TotDisab",6,"M"
"Patna","BIHAR","Total","Mental-Retardation","Disab_M_TotDisab",1423,"M"
"Patna","BIHAR","0-14","Mental-Retardation","Disab_M_TotDisab",318,"M"
"Patna","BIHAR","15-59","Mental-Retardation","Disab_M_TotDisab",1030,"M"
"Patna","BIHAR","60+","Mental-Retardation","Disab_M_TotDisab",74,"M"
"Patna","BIHAR","Age not stated","Mental-Retardation","Disab_M_TotDisab",1,"M"
"Patna","BIHAR","Total","Mental-Illness","Disab_M_TotDisab",568,"M"
"Patna","BIHAR","0-14","Mental-Illness","Disab_M_TotDisab",83,"M"
"Patna","BIHAR","15-59","Mental-Illness","Disab_M_TotDisab",426,"M"
"Patna","BIHAR","60+","Mental-Illness","Disab_M_TotDisab",57,"M"
"Patna","BIHAR","Age not stated","Mental-Illness","Disab_M_TotDisab",2,"M"
"Patna","BIHAR","Total","Any-Other","Disab_M_TotDisab",7390,"M"
"Patna","BIHAR","0-14","Any-Other","Disab_M_TotDisab",1955,"M"
"Patna","BIHAR","15-59","Any-Other","Disab_M_TotDisab",4679,"M"
"Patna","BIHAR","60+","Any-Other","Disab_M_TotDisab",683,"M"
"Patna","BIHAR","Age not stated","Any-Other","Disab_M_TotDisab",73,"M"
"Patna","BIHAR","Total","Multiple-Disability","Disab_M_TotDisab",1210,"M"
"Patna","BIHAR","0-14","Multiple-Disability","Disab_M_TotDisab",311,"M"
"Patna","BIHAR","15-59","Multiple-Disability","Disab_M_TotDisab",732,"M"
"Patna","BIHAR","60+","Multiple-Disability","Disab_M_TotDisab",161,"M"
"Patna","BIHAR","Age not stated","Multiple-Disability","Disab_M_TotDisab",6,"M"
"Asansol","WEST BENGAL","Total","Total","Disab_M_TotDisab",13876,"M"
"Asansol","WEST BENGAL","0-14","Total","Disab_M_TotDisab",2694,"M"
"Asansol","WEST BENGAL","15-59","Total","Disab_M_TotDisab",9677,"M"
"Asansol","WEST BENGAL","60+","Total","Disab_M_TotDisab",1483,"M"
"Asansol","WEST BENGAL","Age not stated","Total","Disab_M_TotDisab",22,"M"
"Asansol","WEST BENGAL","Total","In-Seeing","Disab_M_TotDisab",2864,"M"
"Asansol","WEST BENGAL","0-14","In-Seeing","Disab_M_TotDisab",590,"M"
"Asansol","WEST BENGAL","15-59","In-Seeing","Disab_M_TotDisab",1964,"M"
"Asansol","WEST BENGAL","60+","In-Seeing","Disab_M_TotDisab",305,"M"
"Asansol","WEST BENGAL","Age not stated","In-Seeing","Disab_M_TotDisab",5,"M"
"Asansol","WEST BENGAL","Total","In-Hearing","Disab_M_TotDisab",2347,"M"
"Asansol","WEST BENGAL","0-14","In-Hearing","Disab_M_TotDisab",513,"M"
"Asansol","WEST BENGAL","15-59","In-Hearing","Disab_M_TotDisab",1568,"M"
"Asansol","WEST BENGAL","60+","In-Hearing","Disab_M_TotDisab",260,"M"
"Asansol","WEST BENGAL","Age not stated","In-Hearing","Disab_M_TotDisab",6,"M"
"Asansol","WEST BENGAL","Total","In-Speech","Disab_M_TotDisab",982,"M"
"Asansol","WEST BENGAL","0-14","In-Speech","Disab_M_TotDisab",212,"M"
"Asansol","WEST BENGAL","15-59","In-Speech","Disab_M_TotDisab",689,"M"
"Asansol","WEST BENGAL","60+","In-Speech","Disab_M_TotDisab",78,"M"
"Asansol","WEST BENGAL","Age not stated","In-Speech","Disab_M_TotDisab",3,"M"
"Asansol","WEST BENGAL","Total","In-Movement","Disab_M_TotDisab",2278,"M"
"Asansol","WEST BENGAL","0-14","In-Movement","Disab_M_TotDisab",271,"M"
"Asansol","WEST BENGAL","15-59","In-Movement","Disab_M_TotDisab",1679,"M"
"Asansol","WEST BENGAL","60+","In-Movement","Disab_M_TotDisab",327,"M"
"Asansol","WEST BENGAL","Age not stated","In-Movement","Disab_M_TotDisab",1,"M"
"Asansol","WEST BENGAL","Total","Mental-Retardation","Disab_M_TotDisab",948,"M"
"Asansol","WEST BENGAL","0-14","Mental-Retardation","Disab_M_TotDisab",171,"M"
"Asansol","WEST BENGAL","15-59","Mental-Retardation","Disab_M_TotDisab",704,"M"
"Asansol","WEST BENGAL","60+","Mental-Retardation","Disab_M_TotDisab",70,"M"
"Asansol","WEST BENGAL","Age not stated","Mental-Retardation","Disab_M_TotDisab",3,"M"
"Asansol","WEST BENGAL","Total","Mental-Illness","Disab_M_TotDisab",497,"M"
"Asansol","WEST BENGAL","0-14","Mental-Illness","Disab_M_TotDisab",53,"M"
"Asansol","WEST BENGAL","15-59","Mental-Illness","Disab_M_TotDisab",400,"M"
"Asansol","WEST BENGAL","60+","Mental-Illness","Disab_M_TotDisab",44,"M"
"Asansol","WEST BENGAL","Age not stated","Mental-Illness","Disab_M_TotDisab",0,"M"
"Asansol","WEST BENGAL","Total","Any-Other","Disab_M_TotDisab",3120,"M"
"Asansol","WEST BENGAL","0-14","Any-Other","Disab_M_TotDisab",657,"M"
"Asansol","WEST BENGAL","15-59","Any-Other","Disab_M_TotDisab",2153,"M"
"Asansol","WEST BENGAL","60+","Any-Other","Disab_M_TotDisab",306,"M"
"Asansol","WEST BENGAL","Age not stated","Any-Other","Disab_M_TotDisab",4,"M"
"Asansol","WEST BENGAL","Total","Multiple-Disability","Disab_M_TotDisab",840,"M"
"Asansol","WEST BENGAL","0-14","Multiple-Disability","Disab_M_TotDisab",227,"M"
"Asansol","WEST BENGAL","15-59","Multiple-Disability","Disab_M_TotDisab",520,"M"
"Asansol","WEST BENGAL","60+","Multiple-Disability","Disab_M_TotDisab",93,"M"
"Asansol","WEST BENGAL","Age not stated","Multiple-Disability","Disab_M_TotDisab",0,"M"
"Kolkata","WEST BENGAL","Total","Total","Disab_M_TotDisab",187359,"M"
"Kolkata","WEST BENGAL","0-14","Total","Disab_M_TotDisab",27782,"M"
"Kolkata","WEST BENGAL","15-59","Total","Disab_M_TotDisab",125768,"M"
"Kolkata","WEST BENGAL","60+","Total","Disab_M_TotDisab",33231,"M"
"Kolkata","WEST BENGAL","Age not stated","Total","Disab_M_TotDisab",578,"M"
"Kolkata","WEST BENGAL","Total","In-Seeing","Disab_M_TotDisab",44589,"M"
"Kolkata","WEST BENGAL","0-14","In-Seeing","Disab_M_TotDisab",6695,"M"
"Kolkata","WEST BENGAL","15-59","In-Seeing","Disab_M_TotDisab",29194,"M"
"Kolkata","WEST BENGAL","60+","In-Seeing","Disab_M_TotDisab",8548,"M"
"Kolkata","WEST BENGAL","Age not stated","In-Seeing","Disab_M_TotDisab",152,"M"
"Kolkata","WEST BENGAL","Total","In-Hearing","Disab_M_TotDisab",33617,"M"
"Kolkata","WEST BENGAL","0-14","In-Hearing","Disab_M_TotDisab",5469,"M"
"Kolkata","WEST BENGAL","15-59","In-Hearing","Disab_M_TotDisab",21924,"M"
"Kolkata","WEST BENGAL","60+","In-Hearing","Disab_M_TotDisab",6114,"M"
"Kolkata","WEST BENGAL","Age not stated","In-Hearing","Disab_M_TotDisab",110,"M"
"Kolkata","WEST BENGAL","Total","In-Speech","Disab_M_TotDisab",15540,"M"
"Kolkata","WEST BENGAL","0-14","In-Speech","Disab_M_TotDisab",2449,"M"
"Kolkata","WEST BENGAL","15-59","In-Speech","Disab_M_TotDisab",11026,"M"
"Kolkata","WEST BENGAL","60+","In-Speech","Disab_M_TotDisab",2006,"M"
"Kolkata","WEST BENGAL","Age not stated","In-Speech","Disab_M_TotDisab",59,"M"
"Kolkata","WEST BENGAL","Total","In-Movement","Disab_M_TotDisab",22536,"M"
"Kolkata","WEST BENGAL","0-14","In-Movement","Disab_M_TotDisab",1631,"M"
"Kolkata","WEST BENGAL","15-59","In-Movement","Disab_M_TotDisab",14702,"M"
"Kolkata","WEST BENGAL","60+","In-Movement","Disab_M_TotDisab",6165,"M"
"Kolkata","WEST BENGAL","Age not stated","In-Movement","Disab_M_TotDisab",38,"M"
"Kolkata","WEST BENGAL","Total","Mental-Retardation","Disab_M_TotDisab",12554,"M"
"Kolkata","WEST BENGAL","0-14","Mental-Retardation","Disab_M_TotDisab",2065,"M"
"Kolkata","WEST BENGAL","15-59","Mental-Retardation","Disab_M_TotDisab",9183,"M"
"Kolkata","WEST BENGAL","60+","Mental-Retardation","Disab_M_TotDisab",1260,"M"
"Kolkata","WEST BENGAL","Age not stated","Mental-Retardation","Disab_M_TotDisab",46,"M"
"Kolkata","WEST BENGAL","Total","Mental-Illness","Disab_M_TotDisab",5726,"M"
"Kolkata","WEST BENGAL","0-14","Mental-Illness","Disab_M_TotDisab",555,"M"
"Kolkata","WEST BENGAL","15-59","Mental-Illness","Disab_M_TotDisab",4374,"M"
"Kolkata","WEST BENGAL","60+","Mental-Illness","Disab_M_TotDisab",786,"M"
"Kolkata","WEST BENGAL","Age not stated","Mental-Illness","Disab_M_TotDisab",11,"M"
"Kolkata","WEST BENGAL","Total","Any-Other","Disab_M_TotDisab",42732,"M"
"Kolkata","WEST BENGAL","0-14","Any-Other","Disab_M_TotDisab",7103,"M"
"Kolkata","WEST BENGAL","15-59","Any-Other","Disab_M_TotDisab",29625,"M"
"Kolkata","WEST BENGAL","60+","Any-Other","Disab_M_TotDisab",5859,"M"
"Kolkata","WEST BENGAL","Age not stated","Any-Other","Disab_M_TotDisab",145,"M"
"Kolkata","WEST BENGAL","Total","Multiple-Disability","Disab_M_TotDisab",10065,"M"
"Kolkata","WEST BENGAL","0-14","Multiple-Disability","Disab_M_TotDisab",1815,"M"
"Kolkata","WEST BENGAL","15-59","Multiple-Disability","Disab_M_TotDisab",5740,"M"
"Kolkata","WEST BENGAL","60+","Multiple-Disability","Disab_M_TotDisab",2493,"M"
"Kolkata","WEST BENGAL","Age not stated","Multiple-Disability","Disab_M_TotDisab",17,"M"
"Dhanbad","JHARKHAND","Total","Total","Disab_M_TotDisab",16525,"M"
"Dhanbad","JHARKHAND","0-14","Total","Disab_M_TotDisab",3970,"M"
"Dhanbad","JHARKHAND","15-59","Total","Disab_M_TotDisab",10433,"M"
"Dhanbad","JHARKHAND","60+","Total","Disab_M_TotDisab",1676,"M"
"Dhanbad","JHARKHAND","Age not stated","Total","Disab_M_TotDisab",446,"M"
"Dhanbad","JHARKHAND","Total","In-Seeing","Disab_M_TotDisab",2567,"M"
"Dhanbad","JHARKHAND","0-14","In-Seeing","Disab_M_TotDisab",685,"M"
"Dhanbad","JHARKHAND","15-59","In-Seeing","Disab_M_TotDisab",1545,"M"
"Dhanbad","JHARKHAND","60+","In-Seeing","Disab_M_TotDisab",297,"M"
"Dhanbad","JHARKHAND","Age not stated","In-Seeing","Disab_M_TotDisab",40,"M"
"Dhanbad","JHARKHAND","Total","In-Hearing","Disab_M_TotDisab",4524,"M"
"Dhanbad","JHARKHAND","0-14","In-Hearing","Disab_M_TotDisab",1124,"M"
"Dhanbad","JHARKHAND","15-59","In-Hearing","Disab_M_TotDisab",2850,"M"
"Dhanbad","JHARKHAND","60+","In-Hearing","Disab_M_TotDisab",424,"M"
"Dhanbad","JHARKHAND","Age not stated","In-Hearing","Disab_M_TotDisab",126,"M"
"Dhanbad","JHARKHAND","Total","In-Speech","Disab_M_TotDisab",1142,"M"
"Dhanbad","JHARKHAND","0-14","In-Speech","Disab_M_TotDisab",299,"M"
"Dhanbad","JHARKHAND","15-59","In-Speech","Disab_M_TotDisab",739,"M"
"Dhanbad","JHARKHAND","60+","In-Speech","Disab_M_TotDisab",79,"M"
"Dhanbad","JHARKHAND","Age not stated","In-Speech","Disab_M_TotDisab",25,"M"
"Dhanbad","JHARKHAND","Total","In-Movement","Disab_M_TotDisab",2508,"M"
"Dhanbad","JHARKHAND","0-14","In-Movement","Disab_M_TotDisab",332,"M"
"Dhanbad","JHARKHAND","15-59","In-Movement","Disab_M_TotDisab",1745,"M"
"Dhanbad","JHARKHAND","60+","In-Movement","Disab_M_TotDisab",383,"M"
"Dhanbad","JHARKHAND","Age not stated","In-Movement","Disab_M_TotDisab",48,"M"
"Dhanbad","JHARKHAND","Total","Mental-Retardation","Disab_M_TotDisab",739,"M"
"Dhanbad","JHARKHAND","0-14","Mental-Retardation","Disab_M_TotDisab",177,"M"
"Dhanbad","JHARKHAND","15-59","Mental-Retardation","Disab_M_TotDisab",500,"M"
"Dhanbad","JHARKHAND","60+","Mental-Retardation","Disab_M_TotDisab",43,"M"
"Dhanbad","JHARKHAND","Age not stated","Mental-Retardation","Disab_M_TotDisab",19,"M"
"Dhanbad","JHARKHAND","Total","Mental-Illness","Disab_M_TotDisab",324,"M"
"Dhanbad","JHARKHAND","0-14","Mental-Illness","Disab_M_TotDisab",53,"M"
"Dhanbad","JHARKHAND","15-59","Mental-Illness","Disab_M_TotDisab",251,"M"
"Dhanbad","JHARKHAND","60+","Mental-Illness","Disab_M_TotDisab",18,"M"
"Dhanbad","JHARKHAND","Age not stated","Mental-Illness","Disab_M_TotDisab",2,"M"
"Dhanbad","JHARKHAND","Total","Any-Other","Disab_M_TotDisab",3914,"M"
"Dhanbad","JHARKHAND","0-14","Any-Other","Disab_M_TotDisab",1079,"M"
"Dhanbad","JHARKHAND","15-59","Any-Other","Disab_M_TotDisab",2364,"M"
"Dhanbad","JHARKHAND","60+","Any-Other","Disab_M_TotDisab",306,"M"
"Dhanbad","JHARKHAND","Age not stated","Any-Other","Disab_M_TotDisab",165,"M"
"Dhanbad","JHARKHAND","Total","Multiple-Disability","Disab_M_TotDisab",807,"M"
"Dhanbad","JHARKHAND","0-14","Multiple-Disability","Disab_M_TotDisab",221,"M"
"Dhanbad","JHARKHAND","15-59","Multiple-Disability","Disab_M_TotDisab",439,"M"
"Dhanbad","JHARKHAND","60+","Multiple-Disability","Disab_M_TotDisab",126,"M"
"Dhanbad","JHARKHAND","Age not stated","Multiple-Disability","Disab_M_TotDisab",21,"M"
"Jamshedpur","JHARKHAND","Total","Total","Disab_M_TotDisab",11558,"M"
"Jamshedpur","JHARKHAND","0-14","Total","Disab_M_TotDisab",2322,"M"
"Jamshedpur","JHARKHAND","15-59","Total","Disab_M_TotDisab",7573,"M"
"Jamshedpur","JHARKHAND","60+","Total","Disab_M_TotDisab",1657,"M"
"Jamshedpur","JHARKHAND","Age not stated","Total","Disab_M_TotDisab",6,"M"
"Jamshedpur","JHARKHAND","Total","In-Seeing","Disab_M_TotDisab",2157,"M"
"Jamshedpur","JHARKHAND","0-14","In-Seeing","Disab_M_TotDisab",519,"M"
"Jamshedpur","JHARKHAND","15-59","In-Seeing","Disab_M_TotDisab",1346,"M"
"Jamshedpur","JHARKHAND","60+","In-Seeing","Disab_M_TotDisab",292,"M"
"Jamshedpur","JHARKHAND","Age not stated","In-Seeing","Disab_M_TotDisab",0,"M"
"Jamshedpur","JHARKHAND","Total","In-Hearing","Disab_M_TotDisab",3262,"M"
"Jamshedpur","JHARKHAND","0-14","In-Hearing","Disab_M_TotDisab",737,"M"
"Jamshedpur","JHARKHAND","15-59","In-Hearing","Disab_M_TotDisab",2096,"M"
"Jamshedpur","JHARKHAND","60+","In-Hearing","Disab_M_TotDisab",428,"M"
"Jamshedpur","JHARKHAND","Age not stated","In-Hearing","Disab_M_TotDisab",1,"M"
"Jamshedpur","JHARKHAND","Total","In-Speech","Disab_M_TotDisab",745,"M"
"Jamshedpur","JHARKHAND","0-14","In-Speech","Disab_M_TotDisab",194,"M"
"Jamshedpur","JHARKHAND","15-59","In-Speech","Disab_M_TotDisab",492,"M"
"Jamshedpur","JHARKHAND","60+","In-Speech","Disab_M_TotDisab",59,"M"
"Jamshedpur","JHARKHAND","Age not stated","In-Speech","Disab_M_TotDisab",0,"M"
"Jamshedpur","JHARKHAND","Total","In-Movement","Disab_M_TotDisab",2154,"M"
"Jamshedpur","JHARKHAND","0-14","In-Movement","Disab_M_TotDisab",182,"M"
"Jamshedpur","JHARKHAND","15-59","In-Movement","Disab_M_TotDisab",1455,"M"
"Jamshedpur","JHARKHAND","60+","In-Movement","Disab_M_TotDisab",517,"M"
"Jamshedpur","JHARKHAND","Age not stated","In-Movement","Disab_M_TotDisab",0,"M"
"Jamshedpur","JHARKHAND","Total","Mental-Retardation","Disab_M_TotDisab",656,"M"
"Jamshedpur","JHARKHAND","0-14","Mental-Retardation","Disab_M_TotDisab",141,"M"
"Jamshedpur","JHARKHAND","15-59","Mental-Retardation","Disab_M_TotDisab",492,"M"
"Jamshedpur","JHARKHAND","60+","Mental-Retardation","Disab_M_TotDisab",22,"M"
"Jamshedpur","JHARKHAND","Age not stated","Mental-Retardation","Disab_M_TotDisab",1,"M"
"Jamshedpur","JHARKHAND","Total","Mental-Illness","Disab_M_TotDisab",363,"M"
"Jamshedpur","JHARKHAND","0-14","Mental-Illness","Disab_M_TotDisab",42,"M"
"Jamshedpur","JHARKHAND","15-59","Mental-Illness","Disab_M_TotDisab",298,"M"
"Jamshedpur","JHARKHAND","60+","Mental-Illness","Disab_M_TotDisab",23,"M"
"Jamshedpur","JHARKHAND","Age not stated","Mental-Illness","Disab_M_TotDisab",0,"M"
"Jamshedpur","JHARKHAND","Total","Any-Other","Disab_M_TotDisab",1415,"M"
"Jamshedpur","JHARKHAND","0-14","Any-Other","Disab_M_TotDisab",300,"M"
"Jamshedpur","JHARKHAND","15-59","Any-Other","Disab_M_TotDisab",950,"M"
"Jamshedpur","JHARKHAND","60+","Any-Other","Disab_M_TotDisab",162,"M"
"Jamshedpur","JHARKHAND","Age not stated","Any-Other","Disab_M_TotDisab",3,"M"
"Jamshedpur","JHARKHAND","Total","Multiple-Disability","Disab_M_TotDisab",806,"M"
"Jamshedpur","JHARKHAND","0-14","Multiple-Disability","Disab_M_TotDisab",207,"M"
"Jamshedpur","JHARKHAND","15-59","Multiple-Disability","Disab_M_TotDisab",444,"M"
"Jamshedpur","JHARKHAND","60+","Multiple-Disability","Disab_M_TotDisab",154,"M"
"Jamshedpur","JHARKHAND","Age not stated","Multiple-Disability","Disab_M_TotDisab",1,"M"
"Ranchi","JHARKHAND","Total","Total","Disab_M_TotDisab",12934,"M"
"Ranchi","JHARKHAND","0-14","Total","Disab_M_TotDisab",2540,"M"
"Ranchi","JHARKHAND","15-59","Total","Disab_M_TotDisab",8437,"M"
"Ranchi","JHARKHAND","60+","Total","Disab_M_TotDisab",1720,"M"
"Ranchi","JHARKHAND","Age not stated","Total","Disab_M_TotDisab",237,"M"
"Ranchi","JHARKHAND","Total","In-Seeing","Disab_M_TotDisab",2308,"M"
"Ranchi","JHARKHAND","0-14","In-Seeing","Disab_M_TotDisab",514,"M"
"Ranchi","JHARKHAND","15-59","In-Seeing","Disab_M_TotDisab",1398,"M"
"Ranchi","JHARKHAND","60+","In-Seeing","Disab_M_TotDisab",355,"M"
"Ranchi","JHARKHAND","Age not stated","In-Seeing","Disab_M_TotDisab",41,"M"
"Ranchi","JHARKHAND","Total","In-Hearing","Disab_M_TotDisab",3032,"M"
"Ranchi","JHARKHAND","0-14","In-Hearing","Disab_M_TotDisab",691,"M"
"Ranchi","JHARKHAND","15-59","In-Hearing","Disab_M_TotDisab",1976,"M"
"Ranchi","JHARKHAND","60+","In-Hearing","Disab_M_TotDisab",309,"M"
"Ranchi","JHARKHAND","Age not stated","In-Hearing","Disab_M_TotDisab",56,"M"
"Ranchi","JHARKHAND","Total","In-Speech","Disab_M_TotDisab",1178,"M"
"Ranchi","JHARKHAND","0-14","In-Speech","Disab_M_TotDisab",231,"M"
"Ranchi","JHARKHAND","15-59","In-Speech","Disab_M_TotDisab",802,"M"
"Ranchi","JHARKHAND","60+","In-Speech","Disab_M_TotDisab",124,"M"
"Ranchi","JHARKHAND","Age not stated","In-Speech","Disab_M_TotDisab",21,"M"
"Ranchi","JHARKHAND","Total","In-Movement","Disab_M_TotDisab",1964,"M"
"Ranchi","JHARKHAND","0-14","In-Movement","Disab_M_TotDisab",210,"M"
"Ranchi","JHARKHAND","15-59","In-Movement","Disab_M_TotDisab",1241,"M"
"Ranchi","JHARKHAND","60+","In-Movement","Disab_M_TotDisab",488,"M"
"Ranchi","JHARKHAND","Age not stated","In-Movement","Disab_M_TotDisab",25,"M"
"Ranchi","JHARKHAND","Total","Mental-Retardation","Disab_M_TotDisab",605,"M"
"Ranchi","JHARKHAND","0-14","Mental-Retardation","Disab_M_TotDisab",134,"M"
"Ranchi","JHARKHAND","15-59","Mental-Retardation","Disab_M_TotDisab",445,"M"
"Ranchi","JHARKHAND","60+","Mental-Retardation","Disab_M_TotDisab",22,"M"
"Ranchi","JHARKHAND","Age not stated","Mental-Retardation","Disab_M_TotDisab",4,"M"
"Ranchi","JHARKHAND","Total","Mental-Illness","Disab_M_TotDisab",860,"M"
"Ranchi","JHARKHAND","0-14","Mental-Illness","Disab_M_TotDisab",44,"M"
"Ranchi","JHARKHAND","15-59","Mental-Illness","Disab_M_TotDisab",743,"M"
"Ranchi","JHARKHAND","60+","Mental-Illness","Disab_M_TotDisab",59,"M"
"Ranchi","JHARKHAND","Age not stated","Mental-Illness","Disab_M_TotDisab",14,"M"
"Ranchi","JHARKHAND","Total","Any-Other","Disab_M_TotDisab",2307,"M"
"Ranchi","JHARKHAND","0-14","Any-Other","Disab_M_TotDisab",532,"M"
"Ranchi","JHARKHAND","15-59","Any-Other","Disab_M_TotDisab",1476,"M"
"Ranchi","JHARKHAND","60+","Any-Other","Disab_M_TotDisab",239,"M"
"Ranchi","JHARKHAND","Age not stated","Any-Other","Disab_M_TotDisab",60,"M"
"Ranchi","JHARKHAND","Total","Multiple-Disability","Disab_M_TotDisab",680,"M"
"Ranchi","JHARKHAND","0-14","Multiple-Disability","Disab_M_TotDisab",184,"M"
"Ranchi","JHARKHAND","15-59","Multiple-Disability","Disab_M_TotDisab",356,"M"
"Ranchi","JHARKHAND","60+","Multiple-Disability","Disab_M_TotDisab",124,"M"
"Ranchi","JHARKHAND","Age not stated","Multiple-Disability","Disab_M_TotDisab",16,"M"
"Durg-Bhilainagar","CHHATTISGARH","Total","Total","Disab_M_TotDisab",12576,"M"
"Durg-Bhilainagar","CHHATTISGARH","0-14","Total","Disab_M_TotDisab",1838,"M"
"Durg-Bhilainagar","CHHATTISGARH","15-59","Total","Disab_M_TotDisab",8519,"M"
"Durg-Bhilainagar","CHHATTISGARH","60+","Total","Disab_M_TotDisab",2210,"M"
"Durg-Bhilainagar","CHHATTISGARH","Age not stated","Total","Disab_M_TotDisab",9,"M"
"Durg-Bhilainagar","CHHATTISGARH","Total","In-Seeing","Disab_M_TotDisab",2039,"M"
"Durg-Bhilainagar","CHHATTISGARH","0-14","In-Seeing","Disab_M_TotDisab",332,"M"
"Durg-Bhilainagar","CHHATTISGARH","15-59","In-Seeing","Disab_M_TotDisab",1276,"M"
"Durg-Bhilainagar","CHHATTISGARH","60+","In-Seeing","Disab_M_TotDisab",430,"M"
"Durg-Bhilainagar","CHHATTISGARH","Age not stated","In-Seeing","Disab_M_TotDisab",1,"M"
"Durg-Bhilainagar","CHHATTISGARH","Total","In-Hearing","Disab_M_TotDisab",1913,"M"
"Durg-Bhilainagar","CHHATTISGARH","0-14","In-Hearing","Disab_M_TotDisab",276,"M"
"Durg-Bhilainagar","CHHATTISGARH","15-59","In-Hearing","Disab_M_TotDisab",1248,"M"
"Durg-Bhilainagar","CHHATTISGARH","60+","In-Hearing","Disab_M_TotDisab",389,"M"
"Durg-Bhilainagar","CHHATTISGARH","Age not stated","In-Hearing","Disab_M_TotDisab",0,"M"
"Durg-Bhilainagar","CHHATTISGARH","Total","In-Speech","Disab_M_TotDisab",715,"M"
"Durg-Bhilainagar","CHHATTISGARH","0-14","In-Speech","Disab_M_TotDisab",150,"M"
"Durg-Bhilainagar","CHHATTISGARH","15-59","In-Speech","Disab_M_TotDisab",504,"M"
"Durg-Bhilainagar","CHHATTISGARH","60+","In-Speech","Disab_M_TotDisab",61,"M"
"Durg-Bhilainagar","CHHATTISGARH","Age not stated","In-Speech","Disab_M_TotDisab",0,"M"
"Durg-Bhilainagar","CHHATTISGARH","Total","In-Movement","Disab_M_TotDisab",3704,"M"
"Durg-Bhilainagar","CHHATTISGARH","0-14","In-Movement","Disab_M_TotDisab",265,"M"
"Durg-Bhilainagar","CHHATTISGARH","15-59","In-Movement","Disab_M_TotDisab",2674,"M"
"Durg-Bhilainagar","CHHATTISGARH","60+","In-Movement","Disab_M_TotDisab",765,"M"
"Durg-Bhilainagar","CHHATTISGARH","Age not stated","In-Movement","Disab_M_TotDisab",0,"M"
"Durg-Bhilainagar","CHHATTISGARH","Total","Mental-Retardation","Disab_M_TotDisab",785,"M"
"Durg-Bhilainagar","CHHATTISGARH","0-14","Mental-Retardation","Disab_M_TotDisab",157,"M"
"Durg-Bhilainagar","CHHATTISGARH","15-59","Mental-Retardation","Disab_M_TotDisab",599,"M"
"Durg-Bhilainagar","CHHATTISGARH","60+","Mental-Retardation","Disab_M_TotDisab",28,"M"
"Durg-Bhilainagar","CHHATTISGARH","Age not stated","Mental-Retardation","Disab_M_TotDisab",1,"M"
"Durg-Bhilainagar","CHHATTISGARH","Total","Mental-Illness","Disab_M_TotDisab",527,"M"
"Durg-Bhilainagar","CHHATTISGARH","0-14","Mental-Illness","Disab_M_TotDisab",62,"M"
"Durg-Bhilainagar","CHHATTISGARH","15-59","Mental-Illness","Disab_M_TotDisab",424,"M"
"Durg-Bhilainagar","CHHATTISGARH","60+","Mental-Illness","Disab_M_TotDisab",41,"M"
"Durg-Bhilainagar","CHHATTISGARH","Age not stated","Mental-Illness","Disab_M_TotDisab",0,"M"
"Durg-Bhilainagar","CHHATTISGARH","Total","Any-Other","Disab_M_TotDisab",1773,"M"
"Durg-Bhilainagar","CHHATTISGARH","0-14","Any-Other","Disab_M_TotDisab",327,"M"
"Durg-Bhilainagar","CHHATTISGARH","15-59","Any-Other","Disab_M_TotDisab",1234,"M"
"Durg-Bhilainagar","CHHATTISGARH","60+","Any-Other","Disab_M_TotDisab",206,"M"
"Durg-Bhilainagar","CHHATTISGARH","Age not stated","Any-Other","Disab_M_TotDisab",6,"M"
"Durg-Bhilainagar","CHHATTISGARH","Total","Multiple-Disability","Disab_M_TotDisab",1120,"M"
"Durg-Bhilainagar","CHHATTISGARH","0-14","Multiple-Disability","Disab_M_TotDisab",269,"M"
"Durg-Bhilainagar","CHHATTISGARH","15-59","Multiple-Disability","Disab_M_TotDisab",560,"M"
"Durg-Bhilainagar","CHHATTISGARH","60+","Multiple-Disability","Disab_M_TotDisab",290,"M"
"Durg-Bhilainagar","CHHATTISGARH","Age not stated","Multiple-Disability","Disab_M_TotDisab",1,"M"
"Raipur","CHHATTISGARH","Total","Total","Disab_M_TotDisab",14312,"M"
"Raipur","CHHATTISGARH","0-14","Total","Disab_M_TotDisab",2880,"M"
