"State","sex","Urban_Rural","Disablity_Type","dis_ill_lit","ill_lit"
"MANIPUR","F","Rural","Mental Retardation",0.601865136298422,0.424255797401574
"MANIPUR","F","Rural","In Seeing",0.445270165660319,0.424255797401574
"MANIPUR","F","Rural","Any Other",0.457164518574678,0.424255797401574
"MANIPUR","F","Rural","In Speech",0.613836477987421,0.424255797401574
"MANIPUR","F","Rural","In Hearing",0.523737264253197,0.424255797401574
"MANIPUR","F","Rural","Multiple disability",0.822714681440443,0.424255797401574
"MANIPUR","F","Total","In Movement",0.590697674418605,0.387092085283177
"MANIPUR","F","Total","Total disabled population",0.489752675994593,0.387092085283177
"MANIPUR","F","Total","Mental Illness",0.567260940032415,0.387092085283177
"MANIPUR","F","Total","Mental Retardation",0.58018018018018,0.387092085283177
"MANIPUR","F","Total","In Seeing",0.412652225455329,0.387092085283177
"MANIPUR","F","Total","Any Other",0.407830739299611,0.387092085283177
"MANIPUR","F","Total","In Speech",0.580562659846547,0.387092085283177
"MANIPUR","F","Total","In Hearing",0.492181202643882,0.387092085283177
"MANIPUR","F","Total","Multiple disability",0.777022853613342,0.387092085283177
"MANIPUR","F","Urban","In Movement",0.50067842605156,0.299581964341511
"MANIPUR","F","Urban","Total disabled population",0.414353733596563,0.299581964341511
"MANIPUR","F","Urban","Mental Illness",0.516,0.299581964341511
"MANIPUR","F","Urban","Mental Retardation",0.543583535108959,0.299581964341511
"MANIPUR","F","Urban","In Seeing",0.337943262411348,0.299581964341511
"MANIPUR","F","Urban","Any Other",0.319538670284939,0.299581964341511
"MANIPUR","F","Urban","In Speech",0.510582010582011,0.299581964341511
"MANIPUR","F","Urban","In Hearing",0.40062893081761,0.299581964341511
"MANIPUR","F","Urban","Multiple disability",0.684701492537313,0.299581964341511
"MANIPUR","M","Rural","Total disabled population",0.377243855288594,0.30845743044005
"MANIPUR","M","Rural","In Speech",0.485549132947977,0.30845743044005
"MANIPUR","M","Rural","In Hearing",0.381188118811881,0.30845743044005
"MANIPUR","M","Rural","In Seeing",0.306169296987088,0.30845743044005
"MANIPUR","M","Rural","In Movement",0.366109785202864,0.30845743044005
"MANIPUR","M","Rural","Any Other",0.314986737400531,0.30845743044005
"MANIPUR","M","Rural","Mental Illness",0.449367088607595,0.30845743044005
"MANIPUR","M","Rural","Mental Retardation",0.480045610034208,0.30845743044005
"MANIPUR","M","Rural","Multiple disability",0.647855530474041,0.30845743044005
"MANIPUR","M","Total","Total disabled population",0.346795406428434,0.277166606654034
"MANIPUR","M","Total","In Speech",0.436827956989247,0.277166606654034
"MANIPUR","M","Total","In Hearing",0.344198564593301,0.277166606654034
"MANIPUR","M","Total","In Seeing",0.282602118003026,0.277166606654034
"MANIPUR","M","Total","In Movement",0.321958925750395,0.277166606654034
"MANIPUR","M","Total","Any Other",0.289193976970771,0.277166606654034
"MANIPUR","M","Total","Mental Illness",0.390736342042755,0.277166606654034
"MANIPUR","M","Total","Mental Retardation",0.461157654226961,0.277166606654034
"MANIPUR","M","Total","Multiple disability",0.616339193381593,0.277166606654034
"MANIPUR","M","Urban","Total disabled population",0.276778154106689,0.199119751665039
"MANIPUR","M","Urban","In Speech",0.324444444444444,0.199119751665039
"MANIPUR","M","Urban","In Hearing",0.23015873015873,0.199119751665039
"MANIPUR","M","Urban","In Seeing",0.226825127334465,0.199119751665039
"MANIPUR","M","Urban","In Movement",0.235514018691589,0.199119751665039
"MANIPUR","M","Urban","Any Other",0.237333333333333,0.199119751665039
"MANIPUR","M","Urban","Mental Illness",0.315217391304348,0.199119751665039
"MANIPUR","M","Urban","Mental Retardation",0.423165137614679,0.199119751665039
"MANIPUR","M","Urban","Multiple disability",0.547107438016529,0.199119751665039
"MANIPUR","P","Rural","Total disabled population",0.445415925706382,0.365436477315447
"MANIPUR","P","Rural","Mental Illness",0.516052318668252,0.365436477315447
"MANIPUR","P","Rural","Mental Retardation",0.533989834815756,0.365436477315447
"MANIPUR","P","Rural","In Seeing",0.373073199791496,0.365436477315447
"MANIPUR","P","Rural","Any Other",0.381322957198444,0.365436477315447
"MANIPUR","P","Rural","In Speech",0.541189307146754,0.365436477315447
"MANIPUR","P","Rural","In Hearing",0.449239366656318,0.365436477315447
"MANIPUR","P","Rural","Multiple disability",0.72636815920398,0.365436477315447
"MANIPUR","P","Rural","In Movement",0.475484606613455,0.365436477315447
"MANIPUR","P","Total","Total disabled population",0.413633491041386,0.331717904022489
"MANIPUR","P","Total","Mental Illness",0.465387251542152,0.331717904022489
"MANIPUR","P","Total","Mental Retardation",0.515683037556748,0.331717904022489
"MANIPUR","P","Total","In Seeing",0.345472543503178,0.331717904022489
"MANIPUR","P","Total","Any Other",0.34573481687529,0.331717904022489
"MANIPUR","P","Total","In Speech",0.500187899285983,0.331717904022489
"MANIPUR","P","Total","In Hearing",0.41540609727717,0.331717904022489
"MANIPUR","P","Total","Multiple disability",0.689558119898677,0.331717904022489
"MANIPUR","P","Total","In Movement",0.430667920978363,0.331717904022489
"MANIPUR","P","Urban","Total disabled population",0.34237776178083,0.249998201770896
"MANIPUR","P","Urban","Mental Illness",0.396440129449838,0.249998201770896
"MANIPUR","P","Urban","Mental Retardation",0.481743227326266,0.249998201770896
"MANIPUR","P","Urban","In Seeing",0.281179531656548,0.249998201770896
"MANIPUR","P","Urban","Any Other",0.278076664425017,0.249998201770896
"MANIPUR","P","Urban","In Speech",0.409420289855072,0.249998201770896
"MANIPUR","P","Urban","In Hearing",0.314126394052045,0.249998201770896
"MANIPUR","P","Urban","Multiple disability",0.611744084136722,0.249998201770896
"MANIPUR","P","Urban","In Movement",0.34366353071389,0.249998201770896
"MEGHALAYA","F","Rural","In Movement",0.55470737913486,0.456736825920272
"MEGHALAYA","F","Rural","Total disabled population",0.584824902723735,0.456736825920272
"MEGHALAYA","F","Rural","Mental Illness",0.656934306569343,0.456736825920272
"MEGHALAYA","F","Rural","Mental Retardation",0.691860465116279,0.456736825920272
"MEGHALAYA","F","Rural","In Seeing",0.589878409464344,0.456736825920272
"MEGHALAYA","F","Rural","Any Other",0.507110352673493,0.456736825920272
"MEGHALAYA","F","Rural","In Speech",0.73841961852861,0.456736825920272
"MEGHALAYA","F","Rural","In Hearing",0.533294163728946,0.456736825920272
"MEGHALAYA","F","Rural","Multiple disability",0.758333333333333,0.456736825920272
"MEGHALAYA","F","Total","In Movement",0.525929127052723,0.409428923763624
"MEGHALAYA","F","Total","Total disabled population",0.558191605926349,0.409428923763624
"MEGHALAYA","F","Total","Mental Illness",0.639794168096055,0.409428923763624
"MEGHALAYA","F","Total","Mental Retardation",0.672743846855059,0.409428923763624
"MEGHALAYA","F","Total","In Seeing",0.558519793459552,0.409428923763624
"MEGHALAYA","F","Total","Any Other",0.477366255144033,0.409428923763624
"MEGHALAYA","F","Total","In Speech",0.701158301158301,0.409428923763624
"MEGHALAYA","F","Total","In Hearing",0.504825922095829,0.409428923763624
"MEGHALAYA","F","Total","Multiple disability",0.741176470588235,0.409428923763624
"MEGHALAYA","F","Urban","In Movement",0.363896848137536,0.222473630143884
"MEGHALAYA","F","Urban","Total disabled population",0.398533822059314,0.222473630143884
"MEGHALAYA","F","Urban","Mental Illness",0.560386473429952,0.222473630143884
"MEGHALAYA","F","Urban","Mental Retardation",0.60337552742616,0.222473630143884
"MEGHALAYA","F","Urban","In Seeing",0.343115124153499,0.222473630143884
"MEGHALAYA","F","Urban","Any Other",0.307317073170732,0.222473630143884
"MEGHALAYA","F","Urban","In Speech",0.489690721649485,0.222473630143884
"MEGHALAYA","F","Urban","In Hearing",0.295977011494253,0.222473630143884
"MEGHALAYA","F","Urban","Multiple disability",0.646153846153846,0.222473630143884
"MEGHALAYA","M","Rural","Total disabled population",0.523957907642011,0.434263895634117
"MEGHALAYA","M","Rural","In Speech",0.69299674267101,0.434263895634117
"MEGHALAYA","M","Rural","In Hearing",0.462882096069869,0.434263895634117
"MEGHALAYA","M","Rural","In Seeing",0.496695307336418,0.434263895634117
"MEGHALAYA","M","Rural","In Movement",0.473372781065089,0.434263895634117
"MEGHALAYA","M","Rural","Any Other",0.475806451612903,0.434263895634117
"MEGHALAYA","M","Rural","Mental Illness",0.609544468546638,0.434263895634117
"MEGHALAYA","M","Rural","Mental Retardation",0.658405172413793,0.434263895634117
"MEGHALAYA","M","Rural","Multiple disability",0.724483406386976,0.434263895634117
"MEGHALAYA","M","Total","Total disabled population",0.491082911772271,0.387411585218711
"MEGHALAYA","M","Total","In Speech",0.670679886685552,0.387411585218711
"MEGHALAYA","M","Total","In Hearing",0.412761410471684,0.387411585218711
"MEGHALAYA","M","Total","In Seeing",0.461362335432169,0.387411585218711
"MEGHALAYA","M","Total","In Movement",0.447965310206805,0.387411585218711
"MEGHALAYA","M","Total","Any Other",0.450065416484954,0.387411585218711
"MEGHALAYA","M","Total","Mental Illness",0.576660988074957,0.387411585218711
"MEGHALAYA","M","Total","Mental Retardation",0.640485829959514,0.387411585218711
"MEGHALAYA","M","Total","Multiple disability",0.702025586353945,0.387411585218711
"MEGHALAYA","M","Urban","Total disabled population",0.319466666666667,0.199376957509443
"MEGHALAYA","M","Urban","In Speech",0.521739130434783,0.199376957509443
"MEGHALAYA","M","Urban","In Hearing",0.151658767772512,0.199376957509443
"MEGHALAYA","M","Urban","In Seeing",0.232905982905983,0.199376957509443
"MEGHALAYA","M","Urban","In Movement",0.308855291576674,0.199376957509443
"MEGHALAYA","M","Urban","Any Other",0.316711590296496,0.199376957509443
"MEGHALAYA","M","Urban","Mental Illness",0.456349206349206,0.199376957509443
"MEGHALAYA","M","Urban","Mental Retardation",0.586319218241042,0.199376957509443
"MEGHALAYA","M","Urban","Multiple disability",0.573476702508961,0.199376957509443
"MEGHALAYA","P","Rural","Total disabled population",0.553106532502795,0.445419426769991
"MEGHALAYA","P","Rural","Mental Illness",0.633705475810739,0.445419426769991
"MEGHALAYA","P","Rural","Mental Retardation",0.674496644295302,0.445419426769991
"MEGHALAYA","P","Rural","In Seeing",0.543417366946779,0.445419426769991
"MEGHALAYA","P","Rural","Any Other",0.490760869565217,0.445419426769991
"MEGHALAYA","P","Rural","In Speech",0.714469729497638,0.445419426769991
"MEGHALAYA","P","Rural","In Hearing",0.496793057913601,0.445419426769991
"MEGHALAYA","P","Rural","Multiple disability",0.740533421139282,0.445419426769991
"MEGHALAYA","P","Rural","In Movement",0.508888888888889,0.445419426769991
"MEGHALAYA","P","Total","Total disabled population",0.522869327797459,0.398358010697401
"MEGHALAYA","P","Total","Mental Illness",0.608119658119658,0.398358010697401
"MEGHALAYA","P","Total","Mental Retardation",0.655660377358491,0.398358010697401
"MEGHALAYA","P","Total","In Seeing",0.509885386819484,0.398358010697401
"MEGHALAYA","P","Total","Any Other",0.463003326832626,0.398358010697401
"MEGHALAYA","P","Total","In Speech",0.685260435906908,0.398358010697401
"MEGHALAYA","P","Total","In Hearing",0.456002590463855,0.398358010697401
"MEGHALAYA","P","Total","Multiple disability",0.720637583892617,0.398358010697401
"MEGHALAYA","P","Total","In Movement",0.481927710843373,0.398358010697401
"MEGHALAYA","P","Urban","Total disabled population",0.354614131239816,0.21093122848266
"MEGHALAYA","P","Urban","Mental Illness",0.503267973856209,0.21093122848266
"MEGHALAYA","P","Urban","Mental Retardation",0.59375,0.21093122848266
"MEGHALAYA","P","Urban","In Seeing",0.286498353457739,0.21093122848266
"MEGHALAYA","P","Urban","Any Other",0.312453942520265,0.21093122848266
"MEGHALAYA","P","Urban","In Speech",0.505291005291005,0.21093122848266
"MEGHALAYA","P","Urban","In Hearing",0.209023415191319,0.21093122848266
"MEGHALAYA","P","Urban","Multiple disability",0.608534322820037,0.21093122848266
"MEGHALAYA","P","Urban","In Movement",0.332512315270936,0.21093122848266
"MIZORAM","F","Rural","In Movement",0.340816326530612,0.344775653531018
"MIZORAM","F","Rural","Total disabled population",0.500371011625031,0.344775653531018
"MIZORAM","F","Rural","Mental Illness",0.570796460176991,0.344775653531018
"MIZORAM","F","Rural","Mental Retardation",0.612021857923497,0.344775653531018
"MIZORAM","F","Rural","In Seeing",0.392605633802817,0.344775653531018
"MIZORAM","F","Rural","Any Other",0.429643527204503,0.344775653531018
"MIZORAM","F","Rural","In Speech",0.735119047619048,0.344775653531018
"MIZORAM","F","Rural","In Hearing",0.383297644539615,0.344775653531018
"MIZORAM","F","Rural","Multiple disability",0.75593220338983,0.344775653531018
"MIZORAM","F","Total","In Movement",0.288697788697789,0.244010061509559
"MIZORAM","F","Total","Total disabled population",0.433208848032175,0.244010061509559
"MIZORAM","F","Total","Mental Illness",0.40506329113924,0.244010061509559
"MIZORAM","F","Total","Mental Retardation",0.525606469002695,0.244010061509559
"MIZORAM","F","Total","In Seeing",0.312236286919831,0.244010061509559
"MIZORAM","F","Total","Any Other",0.351381215469613,0.244010061509559
"MIZORAM","F","Total","In Speech",0.665480427046263,0.244010061509559
"MIZORAM","F","Total","In Hearing",0.325032765399738,0.244010061509559
"MIZORAM","F","Total","Multiple disability",0.721493440968718,0.244010061509559
"MIZORAM","F","Urban","In Movement",0.209876543209877,0.153571666193923
"MIZORAM","F","Urban","Total disabled population",0.340184994861254,0.153571666193923
"MIZORAM","F","Urban","Mental Illness",0.254032258064516,0.153571666193923
"MIZORAM","F","Urban","Mental Retardation",0.441489361702128,0.153571666193923
"MIZORAM","F","Urban","In Seeing",0.192105263157895,0.153571666193923
"MIZORAM","F","Urban","Any Other",0.239247311827957,0.153571666193923
"MIZORAM","F","Urban","In Speech",0.561946902654867,0.153571666193923
"MIZORAM","F","Urban","In Hearing",0.233108108108108,0.153571666193923
"MIZORAM","F","Urban","Multiple disability",0.670822942643391,0.153571666193923
"MIZORAM","M","Rural","Total disabled population",0.387434554973822,0.273970312296803
"MIZORAM","M","Rural","In Speech",0.598997493734336,0.273970312296803
"MIZORAM","M","Rural","In Hearing",0.290047393364929,0.273970312296803
"MIZORAM","M","Rural","In Seeing",0.233183856502242,0.273970312296803
"MIZORAM","M","Rural","In Movement",0.282642089093702,0.273970312296803
"MIZORAM","M","Rural","Any Other",0.316326530612245,0.273970312296803
"MIZORAM","M","Rural","Mental Illness",0.436548223350254,0.273970312296803
"MIZORAM","M","Rural","Mental Retardation",0.504878048780488,0.273970312296803
"MIZORAM","M","Rural","Multiple disability",0.669918699186992,0.273970312296803
"MIZORAM","M","Total","Total disabled population",0.336301536960234,0.210339990528308
"MIZORAM","M","Total","In Speech",0.540765391014975,0.210339990528308
"MIZORAM","M","Total","In Hearing",0.235229759299781,0.210339990528308
"MIZORAM","M","Total","In Seeing",0.197792088316467,0.210339990528308
"MIZORAM","M","Total","In Movement",0.214285714285714,0.210339990528308
"MIZORAM","M","Total","Any Other",0.258671952428147,0.210339990528308
"MIZORAM","M","Total","Mental Illness",0.328125,0.210339990528308
"MIZORAM","M","Total","Mental Retardation",0.448398576512456,0.210339990528308
"MIZORAM","M","Total","Multiple disability",0.65018315018315,0.210339990528308
"MIZORAM","M","Urban","Total disabled population",0.271444382955174,0.150504535226622
"MIZORAM","M","Urban","In Speech",0.425742574257426,0.150504535226622
"MIZORAM","M","Urban","In Hearing",0.160413971539457,0.150504535226622
"MIZORAM","M","Urban","In Seeing",0.141148325358852,0.150504535226622
"MIZORAM","M","Urban","In Movement",0.12720156555773,0.150504535226622
"MIZORAM","M","Urban","Any Other",0.178147268408551,0.150504535226622
"MIZORAM","M","Urban","Mental Illness",0.271767810026385,0.150504535226622
"MIZORAM","M","Urban","Mental Retardation",0.394919168591224,0.150504535226622
"MIZORAM","M","Urban","Multiple disability",0.624737945492662,0.150504535226622
"MIZORAM","P","Rural","Total disabled population",0.440361655268344,0.308508188453377
"MIZORAM","P","Rural","Mental Illness",0.508274231678487,0.308508188453377
"MIZORAM","P","Rural","Mental Retardation",0.555412371134021,0.308508188453377
"MIZORAM","P","Rural","In Seeing",0.306386418755053,0.308508188453377
"MIZORAM","P","Rural","Any Other",0.370205173951829,0.308508188453377
"MIZORAM","P","Rural","In Speech",0.661224489795918,0.308508188453377
